,CustomerID,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AverageOrderValue,CustomerLifetimeValue,EmailEngagementRate,SocialMediaEngagementRate,MobileAppUsage,CustomerServiceInteractions,AverageSatisfactionScore,EmailConversionRate,SocialMediaConversionRate,SearchEngineConversionRate,RepeatCustomer,PremiumMember,HasReturnedItems,FavoriteCategory_Beauty,FavoriteCategory_Books,FavoriteCategory_Clothing,FavoriteCategory_Electronics,FavoriteCategory_Food,FavoriteCategory_Home Goods,FavoriteCategory_Sports,FavoriteCategory_Toys
1562,CUST01563,37,Prefer not to say,Medium,Japan,Tokyo,9,6.431350130987907,193.1442165463527,0.3797321510768561,0.2856126296131579,Low,2,7.146757803271592,0.0988497729960673,0.3458640822247913,0.1132804724282772,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
1563,CUST01564,24,Prefer not to say,Very High,Japan,Tokyo,10,138.40616613502783,1404.788340690451,0.165392518208361,0.3546647623046319,Medium,1,6.880017667675423,0.054499938433752,0.1912176564127913,0.1769490025221673,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1564,CUST01565,26,Male,Low,Japan,Tokyo,8,72.9096191123904,615.6059612162511,0.6015071816182932,0.3802197730816183,High,3,5.809348171953061,0.0568916657351609,0.19972009323155906,0.1666093244531876,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1565,CUST01566,59,Other,Low,United States,New York,5,40.28361634434951,79.57448187815505,0.3388314349317599,0.4573565630370364,High,2,7.261043052137202,0.3975573290881447,0.02314185974523,0.2368883382060603,Yes,Yes,No,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
1566,CUST01567,46,Male,Very High,Japan,Tokyo,3,72.92158649993262,182.86988001223796,0.3617787383680158,0.5843419489514609,Low,0,7.670489898221174,0.118946899015934,0.3273538736052767,0.0388528811252986,Yes,No,No,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
1567,CUST01568,37,Other,High,Australia,Canberra,0,128.5798238956534,16.94692600607955,0.520517555666069,0.3572908802874385,Never,4,7.081424535223425,0.0119686538257292,0.3328542269241235,0.0845183280873015,No,No,Yes,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
1568,CUST01569,47,Female,Medium,Canada,Ottawa,11,120.94104129424213,1286.196970917765,0.2337441335558442,0.5256197438140859,High,0,5.605973698978815,0.1442229242686112,0.1687770005910887,0.061606612283213,Yes,Yes,No,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
1569,CUST01570,33,Male,High,Japan,Tokyo,5,27.70777602827151,140.23600442899195,0.2083688797006782,0.2036014969960635,Medium,1,7.30554837675321,0.498948054203513,0.2879512245638717,0.2468387831721086,Yes,No,No,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,CUST01571,59,Prefer not to say,Low,Germany,Berlin,6,20.241554842231757,176.7653391850959,0.3590473711207866,0.3656436474399621,High,3,7.603945211915663,0.1052467056762357,0.1345009727285162,0.3239259592626788,Yes,No,No,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0
1571,CUST00089,29,Other,Very High,United States,Los Angeles,13,9.828243537695151,88.50853002140146,0.2824765451377876,0.286963171182567,Never,0,6.483289955883485,0.1441394939955418,0.112088708309738,0.1072813645896237,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
1572,CUST01573,38,Prefer not to say,Medium,Australia,Sydney,6,50.98710565601978,390.5812389877752,0.30380305902452176,0.1845493741722892,Medium,4,8.050187630958538,0.1845389300026543,0.0976408761613178,0.1050146534573799,Yes,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1573,CUST01574,32,Female,Very High,Japan,Tokyo,5,36.797224101363305,283.85304957000324,0.344039967594372,0.5806118002432056,Low,1,10.0,0.4540569585828797,0.1824182043411481,0.1190314830340009,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1574,CUST01575,30,Other,Very High,United Kingdom,London,8,108.13415033908164,906.511315135408,0.261455183853893,0.339252273395092,Never,1,6.957483030815791,0.067626738462481,0.1854440389324527,0.0536828831925604,Yes,No,No,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1575,CUST01576,36,Male,Medium,United Kingdom,London,5,25.940053345108563,158.29555743109796,0.2472135279486292,0.1104404614260095,Medium,3,6.888485832655183,0.083175376817269,0.1825797724664757,0.2690947590737637,Yes,No,Yes,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1576,CUST01577,43,Other,Very High,Japan,Tokyo,6,72.70919625273014,473.9719094801734,0.0147821316476417,0.1466342022909489,High,3,5.636400129638034,0.3985243788759515,0.1474565267579287,0.0570125561948054,Yes,Yes,No,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0
1577,CUST01578,56,Female,Low,United States,Los Angeles,3,29.74683309736993,50.11846856764111,0.5775018804081726,0.7044287300860737,Medium,2,9.398705470823792,0.2382686236031636,0.2513919780193856,0.1856495070476061,Yes,Yes,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1578,CUST01579,18,Prefer not to say,High,Other,Other,3,50.89880020389021,254.4080436841067,0.1345713798561419,0.4973869267775068,Medium,2,4.976685634855116,0.3834608066321121,0.0414083372449953,0.0777044092220401,Yes,No,Yes,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1579,CUST01580,49,Prefer not to say,Very High,France,Paris,2,56.23023156120188,47.21452683330549,0.2103190847218586,0.5431237963577203,Medium,3,8.490633859215423,0.3115818827372681,0.3508248187247587,0.018045447322462,Yes,Yes,No,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
1580,CUST01581,25,Prefer not to say,High,Germany,Berlin,4,36.459362144958874,-32.90555209276047,0.3158950339596321,0.1019988754581629,Never,2,9.027064979003857,0.1433479661242132,0.2256992171070817,0.2556462472144062,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1581,CUST01582,34,Female,Low,United States,Los Angeles,2,28.124187661672188,76.5767068508477,0.5489340709124846,0.2421985352300177,Low,1,8.570535677865735,0.1795519207679814,0.2186000597722006,0.4794171098520569,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1582,CUST01583,33,Other,Low,United Kingdom,London,7,56.473116512443326,297.58551765926404,0.184353295349447,0.1958995365217232,Low,2,3.453774276502421,0.349998953773185,0.1700252532355935,0.3136753797562854,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1583,CUST01584,34,Female,High,Germany,Berlin,11,246.27412853343785,2551.8040240946234,0.2024170488399941,0.1843458423316772,Medium,1,10.0,0.1304124819349687,0.1600899261756139,0.0692731984567849,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1584,CUST01585,42,Prefer not to say,Very High,Japan,Tokyo,9,57.29228333087389,557.5220726898935,0.1691782047269304,0.3971116763667376,Medium,2,10.0,0.3837737648340741,0.21439655750685546,0.3600103425196965,Yes,No,No,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
1585,CUST01586,19,Other,Very High,Germany,Berlin,5,69.44893758500274,279.2356565704995,0.377997795089894,0.5503697727341065,High,0,7.4925012549384125,0.0724368150700661,0.2317438096239001,0.3435927954698105,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1586,CUST01587,54,Prefer not to say,Very High,United Kingdom,London,4,76.5714310098359,358.62415101475193,0.2915218921683775,0.53378390849119,High,2,7.166146673902396,0.1089901290347303,0.4158333090930572,0.2858281739195595,Yes,No,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
1587,CUST01588,42,Prefer not to say,Low,United States,Los Angeles,1,113.51554000542006,280.2190211188773,0.2270278449198839,0.3310525271006004,Medium,3,5.355998419731513,0.3411809340361306,0.3800815454954697,0.1012159810507816,No,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1588,CUST01589,47,Male,High,France,Paris,5,62.53184903749923,263.59243937422764,0.098532575208889,0.5184958272507723,High,4,3.4968760441282707,0.2024929274426805,0.3222047105308464,0.2280756626094181,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
1589,CUST00090,23,Male,High,Japan,Tokyo,10,361.7723431486218,3624.732590019296,0.1313935291104329,0.2548952481630111,Low,0,7.3867290515232495,0.114645000990793,0.0649453913661391,0.2363560314962308,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,CUST01591,18,Other,Medium,Japan,Tokyo,3,32.05779505047833,844.328159032366,0.1101312228157925,0.0876351122534714,Low,3,4.562431245680582,0.1321421293358767,0.1289446480471531,0.23803011804669183,Yes,No,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
1591,CUST01592,52,Male,Medium,Germany,Berlin,15,34.039180107907214,506.4154825124645,0.3214605705811193,0.2474886728159851,Medium,2,9.756548127781311,0.121697009016495,0.078772265293437,0.1977434786217146,Yes,No,Yes,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0
1592,CUST01593,17,Prefer not to say,Very High,Germany,Berlin,6,12.779959821570047,95.53833072728524,0.4912779286606417,0.233345499985247,High,1,5.179123504011322,0.1855678057518822,0.2064926876908119,0.2701023500938563,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1593,CUST01594,37,Female,Low,Japan,Tokyo,7,37.54011775994148,332.7409080283081,0.043751475978455,0.3256962736552044,Low,3,10.0,0.3157062168808244,0.0292953780345446,0.5787595385310568,Yes,No,Yes,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
1594,CUST01595,50,Prefer not to say,Very High,Japan,Tokyo,9,51.318356685397696,556.1521114916607,0.0835066787648375,0.1706454269664248,Medium,2,9.271538068698275,0.0831631819854227,0.240624822358756,0.3987647662246392,Yes,No,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
1595,CUST01596,33,Male,Low,Japan,Tokyo,2,32.80665655010585,2.0845031097952074,0.2115549448567661,0.2580622442415065,High,1,6.904068466712224,0.1121760864315578,0.0990615364125748,0.1425232370709659,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1596,CUST01597,52,Male,High,Australia,Sydney,7,12.343304720097509,142.4365337845848,0.5436826633085824,0.0731589722710277,Medium,0,7.226810378291808,0.2235169354199144,0.152641416888999,0.0909650505466282,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
1597,CUST00091,30,Other,Very High,United States,Los Angeles,5,122.45095654535557,674.0396883733976,0.2613301176361457,0.165540171042194,High,1,4.593143948916209,0.3806903235025458,0.1693368684803766,0.125890102560379,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,CUST01599,37,Other,Low,Germany,Berlin,2,47.10652975574997,-98.94374772121752,0.2274995082884817,0.1056685258401733,High,4,7.477718709434812,0.2545409930711892,0.2540207509510289,0.4239517879394357,Yes,No,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1599,CUST01600,40,Female,Medium,Japan,Tokyo,4,53.486206623394594,92.95775186721652,0.3182250975035566,0.3860561307442888,Never,2,8.171648448838775,0.1940055846040588,0.0840098570026576,0.2395781784064407,Yes,No,No,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1600,CUST01601,37,Prefer not to say,Very High,United Kingdom,London,1,193.30882225263193,202.90202917980977,0.3476487895496367,0.1329075311406324,Never,4,10.0,0.21488899697522854,0.1456964619270664,0.1369081811363249,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
1601,CUST01602,75,Male,Low,United Kingdom,London,3,18.410617018897593,74.99294807276542,0.2289796034182332,0.3355901881466349,Never,1,6.235118046482715,0.1824455411311212,0.2387030342109173,0.1803690377915968,Yes,No,No,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1602,CUST01603,38,Female,Very High,Japan,Tokyo,3,210.74368815365992,579.563557764159,0.2951715034726852,0.2259118764850947,Never,1,6.620061455734773,0.0292018367663729,0.0713953138281588,0.1663500191105967,Yes,No,No,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0
1603,CUST01604,31,Prefer not to say,Medium,United States,New York,4,32.793317044470434,289.91702455776993,0.2383999675783963,0.2182622131490275,Medium,4,10.0,0.1822057195594541,0.225637847011181,0.150888504749419,Yes,Yes,No,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0
1604,CUST01605,24,Female,Low,Australia,Sydney,5,33.824441354986185,330.8519855794493,0.1343059248410495,0.374263657274874,Medium,1,6.165201191368429,0.3826522618084298,0.1911704903717865,0.1692884890223367,Yes,No,Yes,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
1605,CUST01606,32,Male,Very High,Germany,Berlin,6,52.33208288647775,230.99150514255905,0.1840540540330833,0.30513533612587695,Low,1,8.35197013417029,0.0815793008450156,0.1955595868644935,0.3098472311282735,Yes,No,No,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1606,CUST01607,32,Other,Medium,Other,Other,3,25.997085525462406,159.7993080322602,0.1799521552331716,0.5337908267664139,High,2,7.051655348210838,0.1893634602234145,0.2548704066907061,0.3363075659817991,Yes,No,No,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1607,CUST01608,21,Other,High,Australia,Sydney,2,35.495571505120914,13.85548139152597,0.4969927230773241,0.096336389237608,Never,0,6.256699957210861,0.2659479213947859,0.3112401238833078,0.2504404582506142,Yes,No,No,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1608,CUST01609,38,Other,Low,France,Paris,6,77.70084652015306,276.5481293867594,0.0407045814842393,0.4118366850747495,High,3,8.693584168648123,0.0884131991783192,0.4712119635511074,0.0477603881571251,Yes,No,No,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
1609,CUST01610,31,Prefer not to say,Medium,Australia,Sydney,1,49.16509914156239,80.35797038447593,0.4532786121863717,0.415491472431097,Low,3,8.156525581856183,0.2271558581671149,0.0531903730310916,0.1576812721258486,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1610,CUST01611,55,Female,Low,United States,New York,7,328.3599987371753,2304.440992438213,0.5025407059011537,0.31727290682630876,High,0,6.23953566706374,0.1010847191188966,0.067461135137387,0.1893465918259079,Yes,Yes,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1611,CUST01612,25,Male,Very High,France,Paris,3,166.3032530442079,18302.983189498165,0.165764578236304,0.5215156873758051,Never,2,4.478489289583267,0.0783184518913513,0.3836213702162901,0.3795506907245261,Yes,Yes,No,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
1612,CUST01613,62,Female,High,Germany,Berlin,5,24.245221881818836,604.2024046922949,0.0445047274846169,0.2328897602550495,High,1,7.755144335829101,0.306564206198508,0.062993151576296,0.0508192836700224,Yes,No,No,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
1613,CUST01614,39,Other,High,Australia,Sydney,7,436.0431816310816,3073.0687185958013,0.3400911665801081,0.1863995971551178,Low,3,4.294883776064037,0.3219714778905996,0.3269323523181923,0.0691795394512918,Yes,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
1614,CUST01615,54,Female,High,Germany,Berlin,0,4.273643240406895,134.76513247832878,0.5137591265983561,0.1538856702413914,High,1,5.703249306739914,0.0149437481659535,0.3462122673954366,0.513249132971663,No,No,Yes,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
1615,CUST01616,36,Prefer not to say,Medium,Other,Other,2,99.05904697923911,172.89096938521075,0.2421650004546024,0.6654149428568368,High,0,5.771145782503102,0.1267869701342821,0.1880662528556671,0.1496428397621344,Yes,No,No,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0
1616,CUST01617,23,Female,Medium,Japan,Tokyo,2,23.045386786027382,83.26192170582816,0.2278593975642636,0.1201573465926787,Medium,1,6.498404115285946,0.0168730339261529,0.2740714381414197,0.2382216209658851,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
1617,CUST01618,31,Prefer not to say,High,United States,Los Angeles,4,26.78462985097927,125.68901075280434,0.2744618539779955,0.0243977943101337,Low,6,7.275756557573197,0.0359609211755468,0.2571107876429735,0.2615642288857511,Yes,Yes,Yes,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1618,CUST00092,39,Prefer not to say,Medium,Australia,Sydney,8,36.812972370692854,305.5330887263672,0.25960957517822164,0.3912452921805259,Low,2,9.340527710441664,0.4467234759360953,0.1252694674753059,0.1110510067894055,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0
1619,CUST01620,33,Other,High,United States,Los Angeles,5,106.4896480910203,1064.0092946726825,0.3139489226489564,0.0975303518921552,Medium,0,6.862374911638287,0.2663093857891163,0.2093437665690537,0.1741000607008326,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1620,CUST01621,37,Male,Very High,United Kingdom,London,1,7.1792860839583055,-32.5532728476952,0.3840803710423857,0.5934189625679396,High,1,5.701771241869088,0.3921925034533255,0.0250609778097313,0.3431493117643175,No,No,No,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
1621,CUST01622,35,Prefer not to say,High,United States,New York,2,49.53674596452567,307.32624545191317,0.5836836139267997,0.4551798731544041,Medium,1,3.797882910886103,0.2373245901551496,0.1789106311601203,0.177888749406559,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
1622,CUST01623,54,Male,Low,United States,New York,4,42.26069453246764,294.5649748865617,0.0778924847255859,0.3912352299305613,Low,3,7.872071779333153,0.5026777909146702,0.040992139138264,0.0767393335137987,Yes,No,No,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
1623,CUST01624,32,Male,Medium,Other,Other,2,213.3725353494073,304.1787740726777,0.6656906581929891,0.4842597470841353,Low,4,9.034542363931626,0.0858034707451365,0.5070032064415941,0.1944965530877578,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1624,CUST01625,38,Prefer not to say,Very High,Other,Other,9,287.1979238691828,5348.875231395529,0.4224369270672304,0.0214775524259261,Medium,2,6.1064490639528906,0.287363916543747,0.0183798425210614,0.2777943509127092,Yes,Yes,No,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
1625,CUST01626,88,Prefer not to say,Medium,Japan,Tokyo,6,48.25652737297348,201.11868380777923,0.3235413973998609,0.3881584429240411,Medium,2,6.719325532429436,0.6071962233181584,0.2393668595075292,0.24871694658751078,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
1626,CUST01627,24,Prefer not to say,Low,United States,New York,3,81.4037491599241,120.61604072484614,0.0784513728640286,0.5154418283291864,Low,6,10.0,0.0584403168552237,0.1280980079332047,0.0577358683644897,Yes,No,No,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1627,CUST01628,49,Female,High,Other,Other,5,531.0545637168791,1096.73529327031,0.0898249865194933,0.3364525944953711,Medium,0,7.472609246338968,0.2657390746255033,0.177692301978392,0.232406300113269,Yes,Yes,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1628,CUST01629,37,Prefer not to say,Very High,Japan,Tokyo,2,61.408598503478615,92.2303962255362,0.3033420771611464,0.7023439112833881,Never,3,8.888201738817134,0.4609915872618451,0.0473519083819715,0.2451026392151257,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1629,CUST01630,38,Prefer not to say,Medium,United Kingdom,London,4,218.1660323596668,941.6769944257322,0.4436483518087717,0.4003610779791307,Low,2,9.139578176725443,0.30547239512512,0.2334520366237305,0.1937029408564342,Yes,Yes,No,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1630,CUST01631,23,Prefer not to say,Low,Other,Other,5,560.4028685971665,2626.8103268078603,0.210711493690063,0.2871255282874317,Never,1,8.32190573192741,0.2516358482522164,0.2467664534672214,0.3157985391971004,Yes,Yes,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
1631,CUST01632,39,Prefer not to say,High,France,Paris,2,35.73052460145113,84.5729669511917,0.5016111502026138,0.2706719618917664,Low,4,5.554336404437436,0.0757799106420831,0.1079329085835241,0.0643425904475733,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1632,CUST01633,30,Male,Very High,Japan,Tokyo,1,41.796110755175555,-65.25231453892278,0.3657990288213059,0.0297762056825683,Medium,5,9.29051106196628,0.0757039413907681,0.0338239987031325,0.2323247204527675,No,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1633,CUST01634,34,Prefer not to say,Medium,France,Paris,6,96.46258236881852,1160.3892427893772,0.1233416259244046,0.1750521296088067,High,4,6.9892231493683,0.0659886064622952,0.2743430149110896,0.1192148450392091,Yes,No,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,CUST01635,31,Female,High,Japan,Tokyo,5,74.09084394291986,439.96820179525565,0.3428709667884871,0.1702760968506308,Medium,0,5.33989021643371,0.1133317284677254,0.3898356689991444,0.3539691730243172,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1635,CUST01636,38,Prefer not to say,Very High,Other,Other,11,51.27289584641679,169.30770728972553,0.4362689670107643,0.1718088623198939,Medium,0,6.730392911112938,0.3036378213588377,0.2026668004145889,0.0614115452816102,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
1636,CUST01637,37,Male,High,United States,New York,4,84.1813220024266,353.30790412846426,0.1435372280586929,0.4739809240986224,High,3,7.462968309826644,0.1400473586473882,0.1464383870182418,0.0825858189768553,Yes,No,No,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0
1637,CUST01638,36,Prefer not to say,Very High,Germany,Berlin,8,15.669192056644771,180.2032961424099,0.4549180961294918,0.6990593754468455,Low,2,5.409646650050528,0.2954793869288388,0.2186991567747176,0.4667378252083491,Yes,No,No,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
1638,CUST01639,37,Other,Very High,Germany,Berlin,13,48.69368181116118,394.01486162834937,0.3200555268434701,0.0343384489732444,Medium,4,6.956631119857187,0.037015718175002,0.0325684060870714,0.3608714051740829,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1639,CUST01640,34,Female,High,Other,Other,5,111.93749282067706,491.45036680854435,0.2269843957622224,0.2322353106170152,High,2,6.6852605659995765,0.4114403871215204,0.1643027530428168,0.3708430525569552,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
1640,CUST01641,32,Prefer not to say,Very High,Japan,Tokyo,14,235.86951892396783,3333.3081137040435,0.2369208974125606,0.2132569780435752,Low,1,7.778611995426632,0.3800101122188484,0.1438979687557749,0.3140097828812198,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1641,CUST01642,21,Other,Low,Germany,Berlin,3,80.09812784818325,241.7787831241284,0.3582669315973625,0.3184052577705211,Medium,1,9.67481354228825,0.2219679747820982,0.1210023512098363,0.6643258638813475,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1642,CUST01643,43,Male,Medium,Australia,Sydney,6,30.84824265527826,95.0250913670244,0.5869525312509114,0.3345230527700173,High,1,6.345956726514302,0.4280556452387747,0.1941343729427951,0.1946847883323109,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1643,CUST00093,30,Prefer not to say,Very High,Other,Other,3,234.3998231437293,765.5052139344355,0.1319832598323242,0.273117587536158,Low,4,5.816151399791539,0.167648785792731,0.1134977083318179,0.4355009677944408,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1644,CUST01645,29,Prefer not to say,Very High,United States,Los Angeles,3,94.2884511699977,250.4016668540412,0.2732657093533497,0.1416713624206968,Low,4,6.11779948966439,0.4852316591396138,0.3196635117733543,0.2613342710992249,Yes,No,Yes,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
1645,CUST01646,42,Other,Very High,Other,Other,1,32.907390547809975,-56.691960719353965,0.1754351424496544,0.0790286715583587,Medium,1,5.577492430764024,0.1070810705503501,0.0399781741663113,0.2495554747834694,No,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1646,CUST01647,38,Other,High,Japan,Tokyo,2,34.39551501171992,23.06000318569656,0.5415617537470351,0.0567708910396156,Low,1,5.035875485068328,0.2255641886160862,0.2110399027989246,0.3397734598685014,Yes,Yes,No,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0
1647,CUST01648,24,Prefer not to say,Medium,Japan,Tokyo,7,28.16028835031737,269.725494198227,0.0742067023681062,0.30706552298526396,Low,2,7.115403115125004,0.1723285603363618,0.1374792735085099,0.1351958849233661,Yes,No,No,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1648,CUST01649,53,Prefer not to say,High,Other,Other,6,52.267952007509365,289.3857993048336,0.1878657270589935,0.2416590779186748,Never,1,10.0,0.1631970511007547,0.1698652664363568,0.3128813609172914,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1649,CUST01650,17,Prefer not to say,Very High,United Kingdom,London,10,129.11702358657655,1208.1528544107855,0.0239446303681255,0.1075479142806415,Medium,2,8.406501317088697,0.2226111684305046,0.1011362455042293,0.0859209484506679,Yes,No,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1650,CUST01651,19,Male,Very High,Australia,Sydney,4,261.01168443227317,886.330506580451,0.2972267587445508,0.1907322654606384,Never,2,4.69470724313102,0.3671386611363315,0.2503538778078818,0.0815008999685172,Yes,No,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1651,CUST01652,45,Prefer not to say,Low,Canada,Paris,6,97.92115685433942,501.6600095394551,0.169212227703017,0.512520329535396,High,0,5.1474494031910965,0.1689782037438922,0.3704735054701115,0.1631951548495273,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
1652,CUST01653,61,Prefer not to say,Low,United States,New York,4,31.786049960625952,43.23674650194606,0.0297547891763185,0.0803400636845667,Low,2,7.136596882730415,0.1080368006155457,0.0700511773157951,0.1675147008614597,Yes,No,No,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
1653,CUST01654,26,Prefer not to say,High,United States,New York,2,17.13205689047832,-93.58046059566723,0.2392599337677028,0.0500315778307448,Never,4,5.3796236185222615,0.2485362003888003,0.20791503311983422,0.2424436168197895,Yes,No,No,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
1654,CUST01655,41,Male,Low,United States,Los Angeles,3,76.95553257194292,186.15614135663844,0.5056325064836958,0.3145698380482863,Medium,0,4.85360840537669,0.039552887342301,0.2126839414631288,0.0846541400500791,Yes,Yes,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
1655,CUST01656,17,Other,Very High,Germany,Berlin,10,295.8586113343501,5883.713557329299,0.3502398435083015,0.3918503100199838,Medium,1,6.903168787808981,0.1600874210057972,0.0252854356035332,0.1360495804079668,Yes,No,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
1656,CUST01657,21,Prefer not to say,Very High,France,Paris,7,24.508214146252573,264.48668794210835,0.2220468372026194,0.4747064000736902,Medium,1,7.0215233847159935,0.4778662490212241,0.0635287965306129,0.3209002847346572,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
